,review,label
980,"Il s' agit d' un film daté . On retrouve l' habituel thématique de Bertolucci , l' adolescence , les parents divorcés , la bourgeoisie , la drogue , la psychanalyse ... traitée à la manière des années 70 . Ce film rappelle de beaucoup son film "" La Luna "" ... avec en plus un mauvais casting . Situations prévisibles . Tout est souligné , cousu de fil blanc ... C' est le cinéma d' une époque . Bertolucci est né 1940 . Il n' arrivera jamais à se renouveler . Il serait préférable qu' il prenne sa retraite .",0
981,"Samantha Fuller a fait appel à une quinzaine d' artistes ayant côtoyé de près ou de loin son père pour raconter à travers ses écrits , ses films et ses « 16 mm » inédits l' histoire d' un homme citoyen du monde avant que l' expression ne devienne bourgeoise . James Franco pour la jeunesse , Jennifer Beals , sur le journaliste d' investigation que fut Samuel Fuller ( « si le type doit griller à Sing Sing , arrange-toi pour que le lecteur sente l' odeur de sa chair brûlée » ) puis pigiste une période relatée par Bill Duke , avant que le jeune homme ne traverse l' Amérique , dans ce documentaire d' une vie hors norme qui couvre près d' un siècle d' histoire des États-Unis . Des réalisateurs comme William Friedkin ou Joe Dante , des acteurs James Franco , Tim Roth , Constance Towers , la détricote en lui prêtant leurs voix . Du bel ouvrage pour l' Histoire et le cinéma . AVIS BONUS Un court métrage de 1959 sur une compagnie prise au piège dans un combat avec les Nazis en Afrique du Nord . Il s' agissait d' un pilote pour une série . Pour en savoir plus : lheuredelasortie . com",1
982,"J' avoue avoir bien rigoler . Acteurs peu crédibles , terriblement plat , effets spéciaux hilarants ! Certes c' est un téléfilm mais ils auraient pu faire beaucoup mieux , d' autant plus que même le scénario est déjà vu , revu , rerevu ... A éviter , sauf si vous voulez rigoler un coup . Si on vous offre le DVD de Prehistoric , c' est que l' on vous veut pas que du bien ...",0
983,"C' est le portrait de 5 femmes à travers le monde qui témoignent des violences patriarcales dans leur culture , dans leur religion . Vous y apprendrez comment la femme , et le corps de la femme , y sont perçus et enclavés . Tout le monde y passe : la religion catholique en Europe , la religion juive aux États-Unis , la culture japonaise , les rituels africains , l' Inde ... @ bruno . deruisseau , à ceux qui n' y voit que "" la dénonciation d' un patriarcat ancestral mais incapable de la faire résonner avec ses manifestations plus contemporaines "" , je dirais : Le témoignage de ces femmes contemporaines traite d' un patriarcat ancestral vivant et bien ancré , puisqu' il a impacté violemment ces dites femmes , écho de bien d' autres . D' où ! des manifestations à travers le monde entiers pour dénoncer et dire stop à ces abus frontaux ou insidieux , et prendre enfin en main les enjeux de l' égalité des sexes . Alors quand on lit des critiques de ce genre cis , d' intellectuels ( ? ) , incapables de faire résonner l' oppression immémoriale des femmes avec le # metoo , on se dit que le chemin à parcourir est encore long .",1
984,"Voilà un film qui aura surfé sur le succès de Jurassic Park . Mais la comparaison s' arrête là . Les effets spéciaux sont risibles , pour ne pas dire d' un autre âge . Le scénario est maigre , la mise en scène absente et le jeu des acteurs est plutôt médiocre . Reste quelques moments marrants , mais totalement involontaires . Notamment l' histoire des poulets qui auraient permis la résurrection des dinosaures . Ca change des batraciens de Jurassic Park ! Cependant , si on le regarde au second degré , on pourrait l' apprécier . Au mieux divertissant , au pire à oublier .",0
985,"Peut-être le meilleur Star Wars , et venant d' un fan comme moi , ce n' est pas peu dire ! On retrouve l' ambiance assez sombre des premiers épisodes en suivant cette guerre des Clones qui fait rage . Le film retrace le basculement définitif d' Anakin Skywalker vers le Côté Obscur , devenant ainsi l' un des personnages les plus célèbres de l' histoire du cinéma : Dark Vador . Dès les premières minutes , le spectateur est mis dans le rythme avec une bataille spatiale très impressionnante . Les effets spéciaux sont somptueux mais la réussite de ce Star Wars ne vient pas que de là . Les personnages sont bien travaillés et le scénario est tout simplement génial , joignant parfaitement les deux trilogies jusque dans les moindres détails . Les 30 dernières minutes sont d' une intensité folle car bien qu' on s' y attende , la chute et le massacre des Jedi représente un véritable choc . Le moment le plus fort de cette Revanche des Sith reste sans doute tout de même le duel Obi-Wan - Anakin , à la limite du légendaire . Certaines répliques sont inoubliables . Ce film est sans doute l' un des plus grands chefs-d'oeuvre du cinéma de science-fiction !",1
986,C' est un film pour enfant avec des gags de classe primaire . Jack Black en fait des tonnes comme toujours et agace vite .,0
987,"Film assez rare que ce "" Rock all night "" , réalisé en 1957 par Roger Corman . À l' instar de son titre , le film se présente comme un hommage à la révolution rock naissante . Dans un établissement de nuit , une multitude de groupes et d' artistes du genre se produisent . Parmi eux figurent notamment The Platters , interprètes du tube planétaire "" Only you "" . Le plaisir des oreilles est le seul intérêt de ce film mineur de Corman . D' histoire , il y en a peu ou pas . "" Rock all night "" constitue une flopée de protagonistes volants , venant tour à tour pimenter malaisément un scénario qui tourne désespérément en rond . Comme si vous passiez une soirée au cabaret . Une soirée ennuyeuse en l' occurrence .",0
988,Un excellent film ; Pierre Richard le meilleur j' aime tellement son humour ; pas lassé de voir et revoir ce film ; toujours de la bonne comédie à la française !,1
989,"Trop délirant le duo Lanvin / Villeret ! On prend un réel plaisir à suivre leur parcours de dealers . C' est loin d' être triste avec toute cette brochette d' acteurs secondaires ( Galabru , le papa flic , Balasko , excellente avec son poisson exotique , Mairesse , ... ) et tous les gags qui défilent ( les statuettes bourrées de drogue , les flics défoncés dans l' appartement , ... ) . L' image de la police n' est pas épargnée mais tout est traité avec humour !",1
990,"Chef d' oeuvre méconnu de Takahata à qui l' on doit d' autres grands films dans un registre cependant plus réaliste ( voire naturaliste ) que le merveilleux de son compère Miyazaki . Ceci dit , s' il y a bien du merveilleux chez Takahata et plus particulièrement avec ce film , il provient de la simplicité d' un quotidien ici admirablement mis en image , et également "" mis en scène "" car s' il s' agit d' un film d' animation , Takahata maîtrise parfaitement certains codes clairement cinématographiques ( sens du cadre , plans fixes , etc ) que l' on trouve chez les grands cinéastes comme Ozu par exemple . Le personnage principal fait ce voyage vers la campagne , se souvient de sa jeunesse et de ces bons ou mauvais moments à passer ( premier amour , premières règles , mauvaises notes ) et analyse ses souvenirs avec le recul d' une jeune femme mais , parallèlement , le film évolue vers un réalisme presque documentaire sur la vie paysanne où le temps semble s' être arrêté . Ceux qui lui reprochent sa lenteur n' ont strictement rien compris au cinéma . Je reste fasciné par la beauté simple et la finesse infinie de ce film que l' on pourrait facilement considérer comme un des sommets du Studio Ghibli . A voir absolument .",1
991,"C' est à la limite de l' escroquerie ! On utilise le nom prestigieux de Primo Levi pour attirer le spectateur sur un documentaire filmé par un amateur , complètement nul et sans intérêt . Surtout ne vous laissez pas avoir par le titre ! ! !",0
992,Je me suis rarement aussi ennuié au cinéma . Je suis pourtant bon publique . Même Malik Bentalha est sous exomil ... La franchise Taxi méritais bien mieux .,0
993,"Le thème du film est très peu aborde au cinéma , donc ça fait plaisir qu' un réalisateur s' y frotte . Cependant , ben x souffre de lenteurs et d' une réalisation brouillonne . L' acteur principal , quant a lui joue très bien mais ça n' empêche pas que je me suis extrêmement ennuyée devant le film . Bref , peu convaincue .",0
994,"Un thriller sans grande originalité mais avec un gros casting ... Qui n' est d' ailleurs pas un gage de qualité puisque tous surjoue et en font des tonnes même Andy McDowell en fait trop , elle semble même se demander ce qu' elle fait là ! Une séquestration avec torture ( gentillet ) qui s' avère vite stérile car elle tourne en rond avec les soubresauts habituels du genre . Rien mais rien de ce qu' on attend nous est épargné . Le suspense n' est pas là où on croit et lorsque la fin nous offre le petit truc en plus la dernière scène peu compréhensible laisse le spectateur sur une interrogation que de toute façon on oublie bien vite .",0
995,"Autodestruction programmée , pas la peine de se réjouir de l' issue finale , ce film n' est à regarder que si on va bien . PLV : Nicolas Cage dans d' autre role que sauveur du monde est plus crédible .",0
996,"The Coast Guard est un film très engagé de Kim Ki-duk sur l' armée en Corée du Sud où un soldat , après une bavure plutôt barbare ( Le massacre d' un pecheur à la mitraillette et à la grenade ) , sombre dans une folie totale ... Même si le film est fort en émotions grâce à une actrice talentueuse traumatisée par la mort de son ami , le film doit aussi beaucoup à sa musique très belle et très touchante qui arrive presque à nous tirer des larmes ... Il est claire que Kim Ki-duk est antimilitariste , et il a raison , mais son film m ' a paru assez étrange à certains moments où toutes les actions des protagonistes ne sont pas claires . Surtout lorsque le soldat fou essait de tuer ses anciens collègues ... Avec une première partie passionante qui rattrape la seconde un peu plus fade , The Coast Guard reste un film à voir mais il est moins bien que Samaria par exemple du même auteur ! ! !",1
997,"Pour leur quatrième collaboration , le cinèaste Pierre Granier-Deferre et le scènariste et romancier Jean Marc Roberts s' attaquent au milieu de l' èdition parisienne ! Au delà de la satire , ils content une très belle histoire d' amour entre une jeune femme rêveuse ( excellente Elisabeth Bourgnine ) et un auteur qu' elle n' a jamais rencontrè mais qu' elle aime au travers de ses ècrits ! Egèrie du rèalisateur , l' actrice prête ses traits androgynes à la lectrice fantasque dont le rôle a ètè conçu spècialement pour elle ! Entourèe de comèdiens ( dont le regrèttè Philippe Lèotard ) qui permettent de dèpasser le ton gentiment romanesque pour atteindre la force de la comèdie de moeurs , "" La couleur du vent "" est une belle rèussite emportèe par le souffle du mystère ! Belle musique de Philippe Sarde ...",1
998,se et vraiment pas mal du tout beaucoup d' action et de belle poursuite,1
999,"Une très bonne surprise dans la filmographie de Spike Lee , qui s' éloigne de ses récits ordinaires sur les Noirs américains et distille ici un remarquable drame humain , offrant à Edward Norton l' une de ses compositions les plus subtiles et impressionnantes . Mélancolique mais aussi empreint d' une certaine majesté , le film dresse le panorama d' un New York vu du côté obscur et qui n' en est que plus fascinant . Avec des interprètes magistraux et en dépit de quelques longueurs , c' est du très bel ouvrage .",1
0,"Ce film a été fait dans les années 90 . Mais les effets spéciaux , on se croyait plutôt dans les années 70 . La chose semble vachement moche . Un nanar inachevé , un vrai carnage , un vrai mauvais de 2004 , il est nettement mieux . Certes , les acteurs prennent l' action du film à la légère mais au moins c' est marrant . Et on en fait une bonne suite , une série d' animation bien marrante . Mais le reboot qu' ils font faire avec le réalisateur de Chronicle : Josh Trank , allait de ressembler à une daube . Enfin , on verra bien .",0
1,"J' avais vu le numéro un et je me suis dit vont-ils faire pire avec le numéro 2 , la réponse est : malheureusement oui ! Là où le premier était seulement affligeant de bêtise , le second se paye le luxe d' être en plus irritant de vulgarité . Toute l' intrigue ne vise qu' à caser le maximum de plans de filles nues ou topless , franchement pour ça il y a les films pornos et au moins avec eux on n' est pas obliger de se coltiner les dialogues ( grotesques d' ailleurs ) ! Les acteurs sont aussi navrants que dans le premier volet et la réalisation ( bicéphale pourtant ) est carrément désolante . Cela dit pour ne pas paraître tirer à vue sur ce navet , il faut bien dire que la parie du film correspondant au premier acte de la représentation m ' a fait un peu me marrer . Mais bon il faut attendre 1 heure pour commencer à un peu se dérider , sur 1heure 35 de film croyez-moi c' est vraiment ( trop ) long . Donc comme pour la première mouture de la série , fuyez !",0
2,"Très beau film qui met des mots sur ce qu' on ressent quand on ne reconnaît plus son chez-soi . Fort , vrai et émouvant .",1
3,"Aaaaaaaah j' ai adoré . J' ai vraiment une grande affection pour ce genre de films qui nous fait réfléchir un peu en posant un scénario et en laissant les sentiments , pensées , enviés , désirs et autres sensations humaines prendre le dessus . J' ai aimé "" La Vague "" , "" L' expérience "" ( deux films allemands tient ! ) , "" The man from Earth "" , Sliders saison 1 épisode 10 "" Un monde parfait "" ect etc ... Des fictions réalistes qui nous laissent avec ce sentiment : "" Et si ça se passait , qu' est-ce-qu'on ferait ? "" . Bref , les situations sont géniales et les réflexions superbes . Le réalisateur a juste craqué dans les 5-6 dernières minutes avec une fin vraiment nulle mais le film est là , et en dépit de cette fin nazouille , l' ensemble est excellent . Tout le monde ne va pas aimer et beaucoup vont même détester . Mais si vous avez aimé les films sus-nommés , vous aimerez forcément celui-ci .",1
4,"Scénario famélique , situations carnavalesques , incohérences multiples , dialogues pathétiques ... ... et surtout un jeu d' acteur effroyable , j' ai connu des grilles pains avec plus de charisme et de présence . ... Bruce Willis atteint le fond et à l' air de se demander pourquoi . ...",0
5,"Ouille , ça a mal vieilli , et en grandissant , à l' instar de Georges ( le père de Wendy ) , je pense qu' on accroche beaucoup moins à la fable Peter Pan car c' est beaucoup trop axé délire de gamin . Après faut voir que le film date de 1953 , les dessins et l' animation vont avec , de même que les manières de la petite anglaise Wendy ( traduction : chiante au possible ) . L' histoire et la trame se déroulent bien , de façon simpliste en fait , ce qu' il faut pour les enfants . La musique est bonne , correspond bien aux situations , et reste dans le classique cher à Disney dans les DA de cet époque . Pour le reste pas grand chose à rajouter . Au final , étant adulte , je me suis emmerdé devant ce film , ça m ' accroche pas , et l' histoire est pas passionnante , limite on suit des enfants dans un genre de grand parc d' attraction , et on pense au ranch de Michael Jackson ( normal c' est Neverland ) , ce qui n' est guère engageant pour les mômes . Trop de mélange peut être , histoire d' indiens , de farfadets , de fées , de pirates , de combats , de sirènes . Certes Monde imaginaire avec tout ce que ça comporte , mais soit ia pas assez de facettes , soit ien a trop pour une histoire d' à peine 1h30 . Dans le genre j' ai préféré Hook , la suite en film , que des stars dans un thème rapport monde de l' enfance et celui de l' adulte assumé . Finissons que le conte d' origine n' est pas du tout pareil , Peter Pan empêchant les enfants de grandir , mais en les tuant .",0
6,Une claque laïque sur l' absurdité du conflit israélo-palestinien magistralement interprétée par des acteurs inspirés . La réalisation sobre nous immerge dans l' univers sombre et dramatique des territoires palestiniens . L' impossibilité de comprendre les motivations profondes de tels actes montre combien l' impasse de ce conflit pluri-millénaire ne peut que difficilement se résoudre en dépit de la volonté de certains de vouloir en finir sans prendre partie ni d' un côté ni de l' autre . A voir absolument .,1
7,Le casting est alléchant hélas les débuts du réalisateur sont loin d' être prométeurs . La technique tout juste passable et le manque de rythme tombent assez mal vu que le scénario ne compte pas non plus d' énormes atouts .,0
8,un film pourri avec des monstres bizarre rien d' intéressant 1 / 5,0
9,"le film est fidèle au livre ! j' ai adoré , j' ai été émue . Ce film partage un message d' égalité , de foi , d' amour , d' humanité tout simplement et d' amitié !",1
10,"Une bonne comédie mexicaine , drôle , interessant et surtout divertissante .",1
11,"Ben alors Mike Leigh ! J' avais adore SECRETS ET MENSONGES et il n' a pas pourtant fait beaucoup de films ce type . Un gros flémard de la pellicule mais qui pouvait faire du lourd . La bande annonce semblait prometteuse sur un film drôle et plein de bonne humeur dans le genre JUNO ou LITTLE MISS SUNSHINE . En cette année de crise mondiale , on n' allait quand même pas louper l' occasion de se marrer un peu . L' actrice a probablement du potentiel mais son personnage hystérise l' ensemble du scénario en surjouant l' excitée permanente ce qui devient rapidement très mais très agaçant . J' étais content de sortir de la salle . Une catastrophe Mike Leigh !",0
12,"Daube infâme ou film incompris ? difficile a dire , car Southland Tales est un ovni qui c' est écrasé sur notre pauvre planète et qui malheureusement pour nous navire pas a repartir . Tous dans ce film et incompréhensible , que ce soit le scénario ou les acteurs , Rock et plus mauvais que jamais , Sarah de Buffy tous simplement mauvaise et insupportable dans le rôle de star du x sans parlez des personnes secondaire plus insignifiant les un que les autres . La mise en scène est improbable avec des plan d' un platitude incroyable , et les quelque plan a sortir de l' ordinaire sont du laideur incroyable . j' aurais bien voulu sauvais le film grâce a sont humour mais encore une fois , le résultat tiens plus de la vulgarité qu' autre chose . Voila un film a oublier a tous jamais au risque d' avoir le cerveau atomisé et risque de pleuré en voyant des acteurs aussi connu tombé aussi bas .",0
13,"Pfffff quelle tristesse et quel ennui ce film , un film qui raconte la vie comme de milliers de gens , banale sans fioriture , dans un petit village ou rien ne se passe , enfin comme dans le film , Même pas regardable pour passer une soirée pour ne pas s' ennuyer",0
14,"Très bon film ! Ah vraiment c' est prenant d' un bout a l' autre , le thème de l' intelligence artificielle est parfaitement bien traité ici . C' est spectaculaire et émotionnellement c' est juste énorme . Chappie enfant robot , qui raisonne , ressent , qui aime et souffre et qui grandi de la même "" façon "" que nous humain , c' est juste superbe avec une fin qui franchement m ' a bluffer .",1
15,"Pour les amateurs de football comme moi , "" Goal ! "" ( 2005 ) se regarde comme un plaisir coupable . On sait pertinemment que le film est d' une qualité moindre , qu' il écule tous les clichés en vigueur de la success-story et du film sportif , qu' il est moralement à côté de ses pompes en vantant les valeurs de ténacité et de courage là où le pognon est roi . On ne parle même pas des placements de produits abusifs , du scénario téléguidé par une succession d' échecs et de réussites . Finalement , ce qui ressort du lot , c' est l' empathie que l' on éprouve pour le personnage principal et la légèreté presque euphorisante de l' ensemble du film .",0
16,"Les bras m ' en tombent : comment un film pareil a-t-il pu avoir du succès ? Le premier opus , réalisé par Pierre Morel , n' était pas bon , et celui-ci le surclasse à tous points de vue en nullité , ne parvenant même pas à divertir , malgré un enchaînement épuisant de courses poursuites et de combats au corps-à-corps interminables . Taken 2 dispose de tous les éléments propres au véritable navet : acteurs insipides ( même le brave Liam Neeson n' est pas à la hauteur ) , scénario tenant sur un timbre , dialogues ridicules , amoncellement de tous les clichés du genre ( si bien que l' on devine toujours à l' avance ce qui va se dérouler ) , mise en scène donnant la nausée ... Tout cela s' harmonise pour former un festival déroutant de pure nullité . Taken 2 n' a rien pour lui , et il fallait s' y attendre , Olivier Mégaton ( Colombiana , Le Transporteur 3 ) étant derrière tout ça . Fort heureusement , je n' attendais rien du tout de ce film d' action , et le voir m ' a juste permis de conforter mon à priori négatif de base .",0
17,Injuste la note . Malgré tout Michael youn à une imagination débordante . Je l' ai vu il y a 2 jours à l' aéroport de biarritz . Quelqu' un de très simple et qui à l' air très gentil .,1
18,"J' ai trouvé ce film vide ! ! Les acteurs jouent vraiment pas bien , le scénario est ennuyeux et la réalisation est bof . Selon moi , pas un très grand Delon et pas un très grand film .",0
19,"Un bon film , des acteurs brillants qui nous montrent avec rigueur sans faux semblants et de façon intense cette guerre , sans tomber dans le cliché . Des personnages allant du pire au moins pire , l' armée , la police , tout cela dans un climat d' incertitude épaisse , la réalité est là très bien dépeinte . On devine bien le rôle et les responsabilités coupables joué à l' époque par certains dirigeants politique , très loin de la réalité , bien à l' abri . Un film à voir , merci",1
20,"Mignonnet , mais de loin le plus mauvais film de Stephen Chow , sans doute parcequ' il n' y joue finalement qu' un petit role .",0
21,"Oui moi aussi je suis là grâce à Canal . Je trouve pas bien de découvrir des films dont on a pas eu l' occasion de le voir ( pour ma part j' étais même pas née à l' époque ) bref concernant le film . J' ai adoré vraiment . Les acteurs Rémi et Kader m ' ont donné envie de voir Miss Mona du coup rien que pour les retrouvés un peu ( merci au réalisateur Medhi Charef ) . Concernant l' histoire je trouve ça très intéressant de voir l' évolution des banlieux comment c' était dans les années 1980 dans le fond effectivement rien n' a changé par rapport à aujourd'hui mais dans la forme c' est pas totalement la même chose . Pas le même langage ni la même culture . Bref , une belle histoire d' amitié entre Madjid et Pat mais aussi avec Josette et Malika . Film très touchant . A voir .",1
22,"Assez théâtral , parfois jusqu' à l' outrance ( cf la pleurnicherie du capitaine ) le film est néanmoins excellent . Montrant comment une poignée d' hommes peuvent être sacrifiée par arrivisme et , incompétence ( la lâcheté n' étant qu' une conséquence de ce qui précède ) . Palance est excellent et devient même exceptionnel dans la dernière partie . Un grand film antimilitariste . ( le thème sera plus ou moins repris par Peckinpah dans Croix de fer en 1977 )",1
23,"Rien à redire que l' animation qui est magnifique : des décorts construits finement et des personnages détaillés comme il faut pour ressortir dans cet ensemble . On entre dès les premières scènes dans un monde fantastique . Un scénario bien ficelé , ma seule critique serait que parfois , il peut sembler moins bien rythmer ; le début s' attarde pour construire la relation entre Maquia et Eriel , enfant adoptif , et l' adolescence pourtant déchirante par la suite peut sembler aller trop vite . La rupture arrive sans crier gare alors que l' amour maternel battait son plein quelques minutes avant . En général , des personnages principaux travaillés seul bémol étant les personnages secondaires ; il manque un "" petit quelques chose "" pour les rendre encore plus percutants ( plus de dialogues pour l' amoureux de Leila qui n' apparait pas assez , Lang qui ne s' est pas assez dévoilé soit dans ses sentiments pour Maquia soit pour ses sentiments fraternels envers Eriel , et le commandant qui l' on se doute possède des sentiments cachés envers Leila ... ) Beaucoup de non dits Dans l' ensemble , sortez les mouchoirs . Un des rares films à m ' avoir autant lachée de larmes , que je mettrai au niveau du Tombeau des lucioles pour les paquets de Kleenex ( des sentiments en revanche totalement différents dans ce film qui plus que la tragédie déssine un portrait dramatique d' une relation qui ne vieillit que dans un sens ) .",1
24,"Nettement moins abouti que le premier . Ce n' est pas une vraie suite mais plutôt une sorte de variation , dont le scénario peine à trouver son souffle . Dommage , car nos protagonistes sont attachants ...",0
25,"Mathilda n' est pas un très bon film . Je me suis littéralement ennuyé , scénario et mise en scène à revoir , les acteurs sont peu convaincants , le film n' a aucun intérêt etc … J' en passe . Je ne mettrais qu' un petit 04 / 20 .",0
26,"Il fera parti de ma black liste des plus bêtes films d' horreurs . C' est vraiment pourri , c' est en dessous tout , les acteurs n' y peuvent rien les pauvres , c' est un massacre au niveau du scénario , c' est trop nul , je les plainds . J' ai du mal à y croire tellement que c' est nul .",0
27,"Mé non quoi , les gars vous déconnez , ce film est génial enfin , et on apprend plein de choses ! Tiens par exemple qu' il faut se méfier des tringles à rideaux dorés dans les boutiques de vieux chinois , qu' on peut être un crétin et tomber du haut d' un immeuble sans se faire mal , que le roi singe ben il avait la tête débile de jet li , que les guerriers chinois se mettent plein de gemey maybeline , qu' ils avaient des armures en plastoc , que jackie chan fait toujours les mêmes blagues de moins en moins drôles , que lui et jet li sont tellement rouillés maintenant qu' ils ont besoin de ficelles les tirant dans tous les sens même pour des mouvements simples , que les chinois avant étaient vraiment une bande d' abrutis , qu' on peut apprendre en rêve le kung fu et se réveiller pour mettre la râclée à la terreur du village alors qu' avant on était une pauvre banane avec tête à claque et aussi que , grâce à la maîtrise absolue du 7è art des réalisateurs scénaristes acteurs , ben on peut s' endormir pendant un film et reprendre la trame sans problème une fois réveillé ! A Cinéma quand tu nous tiens !",0
28,"Nous irons tous au paradis est une belle comédie d' Yves Robert qui nous permet de retrouver avec une grande joie le quatuor Jean Rochefort , Claude Brasseur , Guy Bedos et Victor Lanoux . Une belle distribution , de belles scènes hilarantes , un bon humour , un excellent scénario , de bons dialogues … Bref ce film est plus que divertissant , 14 / 20 .",1
29,"3 acteurs de premier rang pour un film d' action violent mais inventif avec des scenes a couper le souffle . Travolta est remarquable en personnage ambigu et machiavelique , Hackman est parfait en hacker survolte qui veut retrouver son role de pere et Halle Berry est divine et superbe en complice ultra sexy au double jeu deroutant . Un grand moment de plaisir . Du pur divertissement bourre d' adrenaline .",1
30,"C' est un peu une comédie , ça fait un peu peur , c' est un peu nul , c' est un peu bien , c' est un peu kitsh , c' est un peu navrant , c' est un peu culte , tout c' est "" peu "" ne font pas un bon film , à voir une fois et puis à jeter , à moins d' être un peu maso et un peu fêlé .",0
31,"🎬🎥 MALIBU SHARK ATTACK _ [ 2009 ] 🎥🎬 _Avis Bref ; Dans le genre nanar à requin voici Malibu Shark . Celui-ci aurait très bien être un bon nanar au lieu de se rapprocher de la daube , pourquoi , car déjà , on a légèrement l' impression de n' y voir que des requins nager et rien de plus . En plus , je ne vous dis même pas la tête des requins , ils se sont mangés un mur Mdr ( malgré une particularité ) ! Il y a malgré tout de bonnes idées qui malheureusement n' apportera pas le punch voulu . Tout devient trop rapidement banal , même le mauvais jeu d' acteurs n' apporte rien non plus . On frôle la vulgaire tombe à défaut de malgré tout l' être . Enfin bref , dans le genre nanar à requins celui-ci ne laissera aucun bon souvenir . _Synopsis ; Un séisme sous-marin provoque un tsunami qui vient submerger la ville de Malibu , apportant dans son sillage une meute de requins lutins vivant normalement en eaux profondes . Bloqués dans leur cabane sur pilotis , un groupe de garde-côtes se retrouve assiégé par les squales . _Appréciation ; ⚫� ( 3,5 / 10 )",0
32,"Elu meilleur film anglais de l' année 2007 , "" This is England "" fait partie de cette catégorie de long-métrages ayant usurpé leur brillante réputation . En effet , en filmant l' histoire de ce gamin de 12 ans subitement enrôlé au sein d' un groupe de jeunes skinheads adhérant aux idées du National Front , Shane Meadows tombe en plein dans le piège le plus cuisant qui puisse exister pour un cinéaste : celui des clichés . Tant que l' on sombrera dans ces mêmes pièges , on ne réussira pas à bâtir quelque chose de suffisamment solide pouvant servir de modèle aux générations futures . Pas en tout cas avec cet opus moralisateur et racoleur , idéologiquement et politiquement faible , voire totalement primaire , par ailleurs traité de façon ultra-simpliste . Bref , ce n' est pas demain la veille que l' on dénichera le nouveau Ken Loach . Alors bien sûr , tout n' est pas ( complètement ) catastrophique dans "" This is England "" . Le tout est même plutôt rondement mené et assez bien interprété ( quoi que ça cabotine pas mal là aussi ) , affublé en outre d' une bonne BO . Mais force est de constater que tout cela est décidément bien léger .",0
33,"Un superbe film avec les dialogue percutant de David MaMet . Rob Lowe est exellent et le duo qu' il forme avec James Belushi formidable de complicité , n' oublion pas Demi Moore très bon dans son role et la trop rare et exellente Elizabeth Perkins . Une comédie au dialogue crus est au situation qui sonne vrai sans oublié la touche d' émotion ; un film qui évite toute mièvrerie ce qui est rare dans les comédie romantique américaine porté par des acteurs et des dialgues au diapason , à découvrir absolument !",1
34,"un jour en faisant des courses un homme se retourne et me donne ce dvd l' ayant pas vu j' accepte volontier après l' avoir visionné lol a la fin je me suis dis que l' homme a bien fais de vouloir se débarrasser de ce film abject pas d' histoire , les acteurs sont tous nuls dont stallone , c' est mal filmé bref un nanar dont sylvestre stallone a le secret ^ ^",0
35,"J' aime bien la petite Katie Holmes , je la trouve mignonne et charmante ! Si elle n' est pas une actrice extraordinaire ( loin s' en faut ) , elle peut parfois , bien dirigée , se révéler excellente ( cf la série des Kennedy ) . Alors évidemment , dans ce sous-téléfilm miteux , elle fait de la peine , la pauvre . Scénario inexistant , dialogues qui font bailler à s' en décrocher la mâchoire , mise en scène à "" deux de tension "" . N' en jetez plus , la coupe est pleine .",0
36,"Une idée de départ intéressante et ingénieuse mais très mal exploitée . Quelques bonnes trouvailles mais la complémentarité entre Dujardin et Dupontel n' est pas assez creusée , quelques temps morts , une intrigue qui s' étiole et une fin rapide et bâclée . Ni terrible ni mémorable ...",0
37,"Hourra ! De Palma est enfin de retour avec "" Passion "" , véritable chef-d'oeuvre qui rappelle ses classiques "" Pulsions "" ou encore "" Body Double "" . C' est prenant , angoissant , malsain . . On ne lâche pas prise jusqu' à la dernière seconde et cette surprenante fin . On en redemande !",1
38,"Réputé pour être un des grands metteurs en scène francais , Marcel L' Herbier signe ici une oeuvre honnête mais sans réelle personnalité . L' ensemble manque de grandiose et d' ame pour réellement convaincre . D' autant plus que le duo Micheline Presle-Georges Marchal est particulièrement fade , et totalement éclipsé par Marcel Herrand , toujours aussi remarquable . La scène finale est quant à elle honorable , mais il est vrai que l' on pouvait attandre mieux de cette adaptation . Acceptable sans être indispensable .",0
39,"Difficile de faire le lien avec le premier opus que ce soit au niveau de l' histoire ou de l' ambiance . En effet , si House premier du nom jonglait constamment entre horreur et comédie cette première suite est une pure comédie d' aventure . Ca ne vole pas bien haut mais certains personnages sont attachants ( notamment le grand-père ) et les situations loufoques font passer un bon moment malgré les effets spéciaux minables .",0
40,excellent film sur les ghettos de L. A a voir,1
41,"Pour tous les amateurs de films d' actions , vous n' allez pas être déçus si vous décidez d' aller voir No Escape . J' ai trouvé le film particulièrement bien travailler avec un bon scénario . J' ai trouvé que les acteurs jouent très très bien leur rôle et particulièrement Owen Wilson et Lake Bell . D' ailleurs une scène que j' ai particulièrement aimé dans le film avec la partie où Jack Dwyer alias Owen Wilson est dans l' ascenseur : on peut vraiment lire la peur dans ses yeux et dans ses gestes avec la carte qu' il introduit dans l' ascenseur ... Bref , on a beaucoup de suspense , de stresse , etc. . . Surtout que le film reflète bien ce qui se passe dans la plupart des pays du tiers-monde et des pays sous-développés .",1
